unique_key,created_date,closed_date,agency,complaint_type,descriptor,incident_zip,incident_address,borough,latitude,longitude,pii_caller_name,pii_phone,status,resolution_days
311-32898600,2024-07-17 18:04:16,2024-08-15 18:04:16,DPR,Rodent,Descriptor_15,10127,136 Park Ave,Staten Island,40.890191,-73.841605,Resident_4674,917-484-6728,Pending,29
311-21373227,2024-10-09 12:00:25,2024-10-10 12:00:25,DSNY,Broken Muni Meter,Descriptor_3,10362,995 Broadway,Manhattan,40.713871,-73.780305,Resident_4675,917-195-2195,Pending,1
311-18873480,2024-09-19 07:43:11,2024-09-20 07:43:11,DPR,Broken Muni Meter,Descriptor_9,10313,563 5th Ave,Brooklyn,40.843841,-73.834918,Resident_4676,917-837-4894,Open,1
311-65461280,2023-05-25 21:12:28,2023-06-08 21:12:28,DOB,Street Condition,Descriptor_11,10218,17 Broadway,Queens,40.586799,-73.843409,Resident_4677,917-997-3670,Closed,14
311-48861499,2024-04-23 00:05:33,2024-04-25 00:05:33,DPR,Graffiti,Descriptor_16,10361,299 Broadway,Queens,40.567989,-73.722177,Resident_4678,917-461-7444,Open,2
311-93925112,2024-08-29 20:59:45,2024-09-20 20:59:45,DSNY,Derelict Vehicle,Descriptor_19,10226,990 Lexington Ave,Brooklyn,40.644564,-74.115561,Resident_4679,917-415-6459,Closed,22
311-48170929,2023-04-06 02:06:35,2023-04-18 02:06:35,DEP,HEAT/HOT WATER,Descriptor_3,10121,108 Main St,Manhattan,40.539239,-74.075655,Resident_4680,917-240-9916,Open,12
311-29810451,2024-12-28 11:14:02,2025-01-17 11:14:02,DOB,Graffiti,Descriptor_6,10326,699 Main St,Queens,40.800868,-74.210808,Resident_4681,917-236-8473,Open,20
311-66480272,2023-12-22 15:28:48,2023-12-24 15:28:48,DOB,Street Condition,Descriptor_20,10153,112 Main St,Manhattan,40.52064,-73.763384,Resident_4682,917-440-2867,Pending,2
311-32343024,2023-05-06 18:16:30,2023-05-15 18:16:30,NYPD,Street Condition,Descriptor_2,10296,178 Main St,Manhattan,40.717694,-73.904633,Resident_4683,917-511-2509,Open,9
311-82540468,2023-09-05 19:11:20,2023-10-03 19:11:20,HPD,HEAT/HOT WATER,Descriptor_17,10484,643 Lexington Ave,Queens,40.731306,-73.901385,Resident_4684,917-436-5803,Open,28
311-30002543,2024-05-01 13:23:32,2024-05-11 13:23:32,DOT,Graffiti,Descriptor_10,10350,468 Main St,Brooklyn,40.598082,-73.716,Resident_4685,917-900-2578,Open,10
311-29536265,2024-11-24 03:21:51,2024-12-08 03:21:51,HPD,Noise - Residential,Descriptor_19,10333,830 Broadway,Brooklyn,40.62895,-73.7836,Resident_4686,917-246-9730,In Progress,14
311-53718359,2023-01-11 01:04:05,2023-01-28 01:04:05,DOB,Blocked Driveway,Descriptor_17,10386,675 Main St,Manhattan,40.575246,-74.106124,Resident_4687,917-797-6344,Pending,17
311-17537390,2023-10-05 05:52:32,2023-10-16 05:52:32,DEP,Graffiti,Descriptor_3,10353,11 Main St,Brooklyn,40.681542,-74.010182,Resident_4688,917-538-3317,In Progress,11
311-64423538,2024-01-06 17:28:23,2024-02-05 17:28:23,DEP,Graffiti,Descriptor_14,10375,376 Park Ave,Brooklyn,40.572309,-73.879779,Resident_4689,917-407-3101,Pending,30
311-15309858,2024-01-14 20:59:14,2024-01-26 20:59:14,DSNY,Broken Muni Meter,Descriptor_17,10131,688 Lexington Ave,Manhattan,40.842633,-73.872269,Resident_4690,917-458-1055,Closed,12
311-46339553,2024-08-04 09:27:42,2024-08-22 09:27:42,DOB,Illegal Parking,Descriptor_2,10439,411 Broadway,Bronx,40.717803,-73.718534,Resident_4691,917-331-9061,Open,18
311-55280413,2023-01-20 09:20:08,2023-01-22 09:20:08,DEP,Graffiti,Descriptor_14,10154,161 5th Ave,Brooklyn,40.814188,-73.950904,Resident_4692,917-378-1481,Open,2
311-72569081,2023-01-14 12:32:13,2023-02-02 12:32:13,DOT,Rodent,Descriptor_2,10358,256 Broadway,Staten Island,40.830013,-73.702109,Resident_4693,917-366-4280,In Progress,19
311-70041459,2024-04-30 22:52:09,2024-05-05 22:52:09,DPR,Rodent,Descriptor_12,10138,427 Broadway,Queens,40.720146,-74.095001,Resident_4694,917-336-4354,Closed,5
311-70959655,2024-04-19 09:22:32,2024-04-21 09:22:32,DEP,Street Light Condition,Descriptor_3,10325,383 Lexington Ave,Bronx,40.901985,-74.021338,Resident_4695,917-968-4175,Closed,2
311-33506206,2024-06-01 03:30:54,2024-06-17 03:30:54,DOT,Rodent,Descriptor_3,10328,389 Main St,Queens,40.846009,-73.974184,Resident_4696,917-212-9376,Closed,16
311-30557327,2024-08-21 13:08:58,2024-08-21 13:08:58,DSNY,Blocked Driveway,Descriptor_18,10367,879 5th Ave,Brooklyn,40.842149,-74.232495,Resident_4697,917-677-2134,Pending,0
311-13601811,2023-08-24 04:50:27,2023-09-17 04:50:27,DOB,HEAT/HOT WATER,Descriptor_16,10108,535 Main St,Queens,40.584609,-73.746306,Resident_4698,917-178-5043,Closed,24
311-88794382,2023-10-13 04:13:35,2023-10-20 04:13:35,HPD,Broken Muni Meter,Descriptor_12,10296,622 Lexington Ave,Brooklyn,40.790847,-74.006353,Resident_4699,917-755-9995,Pending,7
311-32181957,2024-03-03 12:29:53,2024-03-17 12:29:53,HPD,Street Condition,Descriptor_3,10208,30 5th Ave,Manhattan,40.719549,-73.895172,Resident_4700,917-220-6083,Pending,14
311-73476191,2023-10-11 07:36:19,2023-10-27 07:36:19,DOT,Street Light Condition,Descriptor_20,10343,768 Broadway,Brooklyn,40.753459,-73.839218,Resident_4701,917-323-8609,In Progress,16
311-55130799,2024-09-28 12:54:23,2024-10-27 12:54:23,DPR,HEAT/HOT WATER,Descriptor_14,10256,744 Park Ave,Bronx,40.641118,-73.707379,Resident_4702,917-946-6407,Closed,29
311-57717889,2024-11-15 22:11:26,2024-11-16 22:11:26,DPR,Derelict Vehicle,Descriptor_9,10495,928 Broadway,Brooklyn,40.728766,-73.976451,Resident_4703,917-901-1472,Open,1
311-62739764,2023-05-09 14:52:15,2023-05-30 14:52:15,DOT,Blocked Driveway,Descriptor_4,10262,763 Lexington Ave,Staten Island,40.877364,-73.979668,Resident_4704,917-481-1961,In Progress,21
311-19917638,2024-04-16 16:11:23,2024-05-04 16:11:23,NYPD,Illegal Parking,Descriptor_16,10431,124 Broadway,Bronx,40.548922,-73.852889,Resident_4705,917-857-4598,Pending,18
311-92943602,2024-01-20 08:15:19,2024-02-01 08:15:19,HPD,Street Condition,Descriptor_20,10199,356 Lexington Ave,Manhattan,40.770317,-74.065256,Resident_4706,917-759-1196,In Progress,12
311-54437384,2024-06-19 12:48:24,2024-06-19 12:48:24,DOT,Blocked Driveway,Descriptor_20,10349,816 5th Ave,Manhattan,40.621254,-74.201765,Resident_4707,917-257-4928,Pending,0
311-93849948,2024-03-26 12:03:37,2024-04-15 12:03:37,DOT,Derelict Vehicle,Descriptor_8,10428,286 Broadway,Bronx,40.536758,-73.947396,Resident_4708,917-485-6904,Pending,20
311-62033545,2023-11-14 21:32:03,2023-11-22 21:32:03,DEP,Derelict Vehicle,Descriptor_6,10143,451 Park Ave,Staten Island,40.885985,-74.244042,Resident_4709,917-206-4590,Closed,8
311-33321733,2024-01-17 04:24:43,2024-01-26 04:24:43,DOB,Illegal Parking,Descriptor_6,10178,539 Park Ave,Bronx,40.715603,-74.042858,Resident_4710,917-946-3695,In Progress,9
311-86831670,2023-07-16 01:52:29,2023-07-28 01:52:29,DSNY,Illegal Parking,Descriptor_7,10297,891 5th Ave,Bronx,40.806316,-74.197937,Resident_4711,917-928-4614,In Progress,12
311-17287149,2023-06-12 18:46:28,2023-06-24 18:46:28,DSNY,Broken Muni Meter,Descriptor_19,10397,836 5th Ave,Staten Island,40.541068,-73.967411,Resident_4712,917-183-3658,Open,12
311-60100043,2023-02-24 06:41:23,2023-03-12 06:41:23,DOB,Derelict Vehicle,Descriptor_9,10344,864 Park Ave,Manhattan,40.716996,-73.870049,Resident_4713,917-215-2898,Pending,16
311-84841603,2024-03-11 12:06:50,2024-03-22 12:06:50,DPR,Noise - Residential,Descriptor_17,10483,847 5th Ave,Brooklyn,40.597899,-74.057195,Resident_4714,917-653-1562,Closed,11
311-99656872,2024-12-01 10:17:31,2024-12-13 10:17:31,DSNY,Illegal Parking,Descriptor_10,10154,39 Park Ave,Manhattan,40.522572,-73.856756,Resident_4715,917-181-2565,Pending,12
311-42057485,2023-12-02 12:09:55,2023-12-22 12:09:55,NYPD,Derelict Vehicle,Descriptor_19,10377,59 Broadway,Manhattan,40.527177,-74.101862,Resident_4716,917-585-8689,Closed,20
311-93300466,2024-11-25 23:00:34,2024-12-13 23:00:34,DEP,HEAT/HOT WATER,Descriptor_13,10477,974 5th Ave,Bronx,40.650818,-73.935396,Resident_4717,917-339-8253,Closed,18
311-92441932,2024-03-07 17:29:23,2024-03-26 17:29:23,DSNY,Graffiti,Descriptor_5,10131,511 5th Ave,Staten Island,40.746136,-74.062782,Resident_4718,917-916-6020,Open,19
311-11913219,2024-03-08 17:34:49,2024-03-18 17:34:49,DSNY,Broken Muni Meter,Descriptor_16,10145,424 Park Ave,Staten Island,40.787383,-74.082994,Resident_4719,917-302-1570,In Progress,10
311-92355647,2023-01-14 11:41:43,2023-02-01 11:41:43,HPD,Noise - Residential,Descriptor_20,10385,59 Lexington Ave,Brooklyn,40.793056,-74.062894,Resident_4720,917-362-8229,In Progress,18
311-29424408,2023-03-15 20:45:28,2023-04-07 20:45:28,NYPD,Derelict Vehicle,Descriptor_16,10451,82 Park Ave,Queens,40.832471,-73.740967,Resident_4721,917-832-3768,Open,23
311-93637480,2023-11-22 03:34:06,2023-12-14 03:34:06,NYPD,Street Condition,Descriptor_1,10264,445 5th Ave,Bronx,40.718622,-74.109449,Resident_4722,917-518-2979,In Progress,22
311-31560952,2024-03-16 08:35:08,2024-04-02 08:35:08,DPR,Rodent,Descriptor_20,10463,422 Main St,Manhattan,40.780232,-73.756141,Resident_4723,917-360-6033,Pending,17
311-96965437,2023-07-04 21:44:58,2023-08-01 21:44:58,DOB,Derelict Vehicle,Descriptor_10,10178,81 Park Ave,Queens,40.830906,-73.804913,Resident_4724,917-592-2139,Closed,28
311-23118787,2024-04-19 07:43:54,2024-04-27 07:43:54,DEP,Street Light Condition,Descriptor_9,10298,345 5th Ave,Brooklyn,40.897884,-73.759729,Resident_4725,917-574-5961,Open,8
311-77435316,2024-11-04 11:33:44,2024-11-14 11:33:44,DEP,Noise - Residential,Descriptor_17,10224,271 Broadway,Queens,40.547129,-73.824984,Resident_4726,917-702-3593,Pending,10
311-89694506,2024-12-03 08:41:36,2024-12-22 08:41:36,DEP,HEAT/HOT WATER,Descriptor_18,10244,382 Main St,Staten Island,40.642763,-74.109449,Resident_4727,917-205-8790,Closed,19
311-68399488,2023-08-03 10:48:55,2023-08-19 10:48:55,DEP,Broken Muni Meter,Descriptor_14,10248,84 5th Ave,Brooklyn,40.85479,-74.145647,Resident_4728,917-247-9356,Pending,16
311-59268433,2023-01-27 14:11:04,2023-02-18 14:11:04,DSNY,Graffiti,Descriptor_3,10286,433 Lexington Ave,Queens,40.69411,-73.851481,Resident_4729,917-728-2792,In Progress,22
311-27556664,2023-01-07 19:06:21,2023-01-29 19:06:21,NYPD,Blocked Driveway,Descriptor_5,10345,250 Main St,Staten Island,40.863827,-73.913611,Resident_4730,917-680-2386,Closed,22
311-82061912,2024-01-26 08:33:27,2024-02-21 08:33:27,DPR,Derelict Vehicle,Descriptor_3,10363,472 Broadway,Brooklyn,40.620316,-73.838334,Resident_4731,917-426-6816,Open,26
311-57635233,2023-01-23 16:03:56,2023-02-16 16:03:56,HPD,Graffiti,Descriptor_16,10300,945 5th Ave,Brooklyn,40.746207,-74.235906,Resident_4732,917-420-7310,Open,24
311-23124827,2023-10-11 07:57:30,2023-11-07 07:57:30,DOT,Graffiti,Descriptor_18,10267,389 Lexington Ave,Queens,40.689791,-74.001215,Resident_4733,917-884-5683,In Progress,27
311-23078180,2024-10-18 14:03:25,2024-11-15 14:03:25,DEP,Rodent,Descriptor_14,10281,853 5th Ave,Brooklyn,40.774597,-73.959648,Resident_4734,917-264-9786,Pending,28
311-97482571,2024-01-27 22:35:27,2024-02-06 22:35:27,DSNY,Blocked Driveway,Descriptor_3,10184,944 5th Ave,Queens,40.592062,-73.967766,Resident_4735,917-376-6763,In Progress,10
311-94059187,2024-08-09 02:39:14,2024-08-09 02:39:14,DOB,HEAT/HOT WATER,Descriptor_13,10410,994 Park Ave,Manhattan,40.846393,-73.78133,Resident_4736,917-984-7106,Open,0
311-75855194,2024-01-17 15:50:41,2024-01-30 15:50:41,DSNY,Street Condition,Descriptor_16,10394,858 Main St,Staten Island,40.622687,-74.004478,Resident_4737,917-431-1388,Pending,13
311-96433455,2023-01-22 11:38:34,2023-01-24 11:38:34,HPD,Illegal Parking,Descriptor_9,10147,260 5th Ave,Queens,40.724773,-74.073887,Resident_4738,917-940-2536,Closed,2
311-57241042,2023-02-25 08:37:27,2023-03-03 08:37:27,NYPD,Graffiti,Descriptor_8,10209,402 5th Ave,Queens,40.751439,-74.096419,Resident_4739,917-787-9488,Open,6
311-35198468,2024-02-01 15:18:03,2024-02-10 15:18:03,DPR,Blocked Driveway,Descriptor_15,10270,811 Lexington Ave,Bronx,40.592108,-73.871737,Resident_4740,917-164-6768,Pending,9
311-35250885,2024-01-27 15:58:24,2024-02-01 15:58:24,DSNY,Graffiti,Descriptor_5,10413,397 Broadway,Brooklyn,40.751603,-74.005178,Resident_4741,917-317-1363,Open,5
311-37868996,2023-10-28 13:48:00,2023-11-12 13:48:00,DSNY,Street Light Condition,Descriptor_7,10401,451 Park Ave,Manhattan,40.81527,-73.897167,Resident_4742,917-473-4732,Closed,15
311-14239326,2023-01-31 22:09:53,2023-02-19 22:09:53,DOT,Rodent,Descriptor_5,10302,710 5th Ave,Brooklyn,40.890712,-73.792368,Resident_4743,917-474-5869,Open,19
311-98839805,2024-07-06 17:05:19,2024-07-27 17:05:19,DPR,Graffiti,Descriptor_5,10166,956 Lexington Ave,Brooklyn,40.573261,-74.051847,Resident_4744,917-658-8932,Pending,21
311-87419403,2024-07-11 12:57:23,2024-08-09 12:57:23,NYPD,Blocked Driveway,Descriptor_15,10421,525 Broadway,Brooklyn,40.874768,-73.712805,Resident_4745,917-348-5796,Pending,29
311-36677896,2023-02-24 00:50:10,2023-03-08 00:50:10,DEP,Blocked Driveway,Descriptor_18,10273,539 Main St,Brooklyn,40.624738,-74.038842,Resident_4746,917-916-3245,Open,12
311-30360210,2023-07-07 13:23:38,2023-07-24 13:23:38,HPD,Street Condition,Descriptor_8,10131,137 Lexington Ave,Brooklyn,40.838656,-74.065166,Resident_4747,917-510-6794,Pending,17
311-52614134,2023-03-28 15:40:43,2023-03-29 15:40:43,DSNY,Rodent,Descriptor_4,10448,580 Broadway,Brooklyn,40.888796,-73.804379,Resident_4748,917-398-5998,Closed,1
311-47694702,2024-12-16 19:23:56,2025-01-02 19:23:56,DSNY,Rodent,Descriptor_19,10478,362 Broadway,Brooklyn,40.557978,-74.125699,Resident_4749,917-752-7179,Closed,17
311-90264061,2024-10-17 06:33:59,2024-10-25 06:33:59,DEP,Rodent,Descriptor_20,10148,823 Main St,Queens,40.551701,-73.898797,Resident_4750,917-916-7562,In Progress,8
311-23400333,2024-02-17 14:37:44,2024-03-18 14:37:44,NYPD,HEAT/HOT WATER,Descriptor_19,10378,281 Main St,Staten Island,40.828776,-73.913959,Resident_4751,917-983-9912,Closed,30
311-96857833,2024-05-26 16:39:02,2024-06-02 16:39:02,HPD,Street Condition,Descriptor_13,10327,97 Broadway,Staten Island,40.871298,-74.051014,Resident_4752,917-769-6203,Pending,7
311-88599240,2024-12-21 04:24:26,2024-12-27 04:24:26,DSNY,Derelict Vehicle,Descriptor_6,10369,142 Park Ave,Bronx,40.63628,-73.743112,Resident_4753,917-866-1089,In Progress,6
311-88662816,2024-04-29 07:53:03,2024-05-21 07:53:03,NYPD,Noise - Residential,Descriptor_1,10189,438 5th Ave,Staten Island,40.559856,-73.910289,Resident_4754,917-570-7605,Pending,22
311-83959924,2023-09-04 03:49:42,2023-09-23 03:49:42,NYPD,Street Light Condition,Descriptor_3,10242,927 Lexington Ave,Staten Island,40.588397,-74.202827,Resident_4755,917-747-4848,Pending,19
311-69818021,2023-04-11 23:50:18,2023-05-07 23:50:18,DEP,HEAT/HOT WATER,Descriptor_9,10126,254 Park Ave,Brooklyn,40.646093,-73.840007,Resident_4756,917-777-8120,Closed,26
311-63703096,2024-12-02 23:02:50,2024-12-02 23:02:50,DOT,Broken Muni Meter,Descriptor_1,10276,964 Park Ave,Bronx,40.705417,-74.162034,Resident_4757,917-128-4945,In Progress,0
311-90624631,2024-01-14 23:23:33,2024-01-23 23:23:33,DOB,Noise - Residential,Descriptor_11,10156,366 Main St,Manhattan,40.906105,-74.055063,Resident_4758,917-909-5404,Pending,9
311-29480367,2023-05-27 09:07:15,2023-06-03 09:07:15,HPD,Broken Muni Meter,Descriptor_18,10303,445 5th Ave,Brooklyn,40.802692,-73.969963,Resident_4759,917-535-1989,In Progress,7
311-84633774,2024-10-28 17:24:30,2024-11-04 17:24:30,DOB,Broken Muni Meter,Descriptor_6,10465,878 Broadway,Brooklyn,40.860391,-74.235892,Resident_4760,917-327-4595,Closed,7
311-84907295,2024-12-13 16:02:35,2024-12-25 16:02:35,DOB,HEAT/HOT WATER,Descriptor_18,10114,352 Main St,Bronx,40.85605,-73.951743,Resident_4761,917-738-5372,Closed,12
311-26330131,2024-10-31 10:55:43,2024-11-14 10:55:43,DOB,Street Light Condition,Descriptor_20,10439,849 Lexington Ave,Brooklyn,40.554469,-73.796894,Resident_4762,917-458-1461,Closed,14
311-87520077,2024-05-03 03:25:00,2024-05-15 03:25:00,DPR,Derelict Vehicle,Descriptor_11,10178,123 Park Ave,Manhattan,40.628787,-74.234754,Resident_4763,917-121-9231,Pending,12
311-65027232,2023-05-01 07:31:20,2023-05-04 07:31:20,DEP,Illegal Parking,Descriptor_8,10135,601 Lexington Ave,Manhattan,40.514047,-74.092489,Resident_4764,917-277-1321,In Progress,3
311-82593410,2023-01-01 05:39:19,2023-01-24 05:39:19,DPR,Illegal Parking,Descriptor_6,10328,141 Broadway,Staten Island,40.560477,-73.848953,Resident_4765,917-962-7498,Open,23
311-85723487,2024-07-11 09:15:15,2024-08-10 09:15:15,DOB,Derelict Vehicle,Descriptor_8,10104,545 Broadway,Staten Island,40.677747,-74.242055,Resident_4766,917-222-5270,Pending,30
311-26556408,2024-08-31 00:10:49,2024-09-30 00:10:49,DOT,Street Condition,Descriptor_8,10433,865 Lexington Ave,Brooklyn,40.72879,-74.074657,Resident_4767,917-417-1234,Open,30
311-73349658,2023-11-19 06:45:59,2023-11-24 06:45:59,HPD,Rodent,Descriptor_17,10172,744 Broadway,Bronx,40.733925,-73.780279,Resident_4768,917-611-1517,Pending,5
311-40583487,2023-05-14 01:08:40,2023-06-09 01:08:40,DEP,Noise - Residential,Descriptor_17,10460,429 Lexington Ave,Brooklyn,40.635806,-74.246668,Resident_4769,917-467-3024,Pending,26
311-54679216,2023-07-28 05:23:45,2023-08-10 05:23:45,HPD,Graffiti,Descriptor_1,10113,942 Park Ave,Bronx,40.896479,-73.887968,Resident_4770,917-168-7905,Closed,13
311-32821038,2024-03-22 02:57:02,2024-04-16 02:57:02,DOT,Street Light Condition,Descriptor_16,10190,163 Lexington Ave,Manhattan,40.707266,-73.849325,Resident_4771,917-555-4776,Closed,25
311-37521597,2024-02-13 22:51:58,2024-02-20 22:51:58,NYPD,Rodent,Descriptor_2,10140,611 Broadway,Manhattan,40.758762,-73.940948,Resident_4772,917-772-9275,In Progress,7
311-35724972,2024-12-06 19:35:14,2025-01-01 19:35:14,DPR,Rodent,Descriptor_14,10225,893 Park Ave,Staten Island,40.662441,-73.914962,Resident_4773,917-807-2357,Closed,26
311-32832028,2024-09-30 15:34:13,2024-10-05 15:34:13,HPD,Derelict Vehicle,Descriptor_19,10365,301 Broadway,Staten Island,40.503657,-73.744966,Resident_4774,917-352-2621,Closed,5
311-84013830,2024-06-13 03:11:11,2024-07-05 03:11:11,HPD,Rodent,Descriptor_16,10359,815 5th Ave,Bronx,40.535787,-73.935435,Resident_4775,917-131-6257,Open,22
311-43260200,2024-01-03 03:43:50,2024-01-18 03:43:50,DPR,Broken Muni Meter,Descriptor_3,10358,859 Park Ave,Manhattan,40.749467,-74.060387,Resident_4776,917-721-9979,Closed,15
311-49749329,2024-11-03 11:39:51,2024-11-22 11:39:51,DPR,Blocked Driveway,Descriptor_19,10410,176 Lexington Ave,Brooklyn,40.817616,-74.062948,Resident_4777,917-639-9956,Open,19
311-56306774,2024-09-27 13:07:20,2024-10-15 13:07:20,DSNY,Street Condition,Descriptor_10,10192,423 Lexington Ave,Manhattan,40.781763,-74.224735,Resident_4778,917-832-1737,Open,18
311-32171054,2024-12-05 14:14:07,2024-12-25 14:14:07,DPR,Rodent,Descriptor_18,10240,527 Park Ave,Staten Island,40.80688,-73.94101,Resident_4779,917-189-7398,Closed,20
311-22514352,2024-11-16 04:01:33,2024-12-07 04:01:33,HPD,Illegal Parking,Descriptor_13,10339,509 5th Ave,Bronx,40.596435,-73.7987,Resident_4780,917-155-1060,Open,21
311-19622657,2023-03-08 20:01:37,2023-03-24 20:01:37,DSNY,Street Light Condition,Descriptor_12,10334,778 Main St,Bronx,40.909425,-73.837165,Resident_4781,917-661-2317,In Progress,16
311-64972064,2024-05-17 01:01:28,2024-06-04 01:01:28,DOB,Illegal Parking,Descriptor_8,10492,731 5th Ave,Manhattan,40.60127,-74.030869,Resident_4782,917-623-1836,Open,18
311-72170302,2024-01-27 00:18:55,2024-02-25 00:18:55,HPD,Street Condition,Descriptor_13,10238,441 5th Ave,Staten Island,40.658056,-74.044313,Resident_4783,917-890-3841,Open,29
311-30067362,2023-11-14 16:04:18,2023-11-17 16:04:18,DOT,Street Condition,Descriptor_11,10432,404 Main St,Manhattan,40.877883,-73.894188,Resident_4784,917-693-6449,Pending,3
311-75036599,2023-05-24 05:20:35,2023-06-12 05:20:35,DPR,Rodent,Descriptor_7,10498,563 Broadway,Staten Island,40.501089,-73.740694,Resident_4785,917-478-8584,Open,19
311-11413238,2023-02-12 03:43:07,2023-03-10 03:43:07,NYPD,Derelict Vehicle,Descriptor_2,10156,950 Lexington Ave,Staten Island,40.592284,-74.113694,Resident_4786,917-451-6502,In Progress,26
311-63645949,2023-01-20 05:35:52,2023-01-20 05:35:52,HPD,Derelict Vehicle,Descriptor_4,10322,552 Main St,Manhattan,40.785237,-73.923586,Resident_4787,917-802-3167,In Progress,0
311-74381608,2023-06-08 23:26:17,2023-07-08 23:26:17,DEP,Broken Muni Meter,Descriptor_19,10286,937 Broadway,Staten Island,40.560338,-73.806896,Resident_4788,917-776-2874,Pending,30
311-20544521,2024-04-05 19:17:57,2024-05-01 19:17:57,DOT,Street Light Condition,Descriptor_13,10269,924 Park Ave,Staten Island,40.864496,-73.835301,Resident_4789,917-780-8874,Open,26
311-76541623,2024-05-30 14:39:48,2024-06-04 14:39:48,NYPD,Street Light Condition,Descriptor_9,10289,713 Park Ave,Queens,40.506189,-73.967729,Resident_4790,917-184-5968,Closed,5
311-70462591,2024-12-05 09:44:36,2024-12-25 09:44:36,DOT,Noise - Residential,Descriptor_19,10229,16 Main St,Staten Island,40.896243,-73.895843,Resident_4791,917-994-2714,Open,20
311-57492993,2023-07-09 22:34:50,2023-07-11 22:34:50,DPR,Rodent,Descriptor_17,10240,507 Park Ave,Bronx,40.823271,-74.149785,Resident_4792,917-762-4840,Open,2
311-28163144,2023-09-20 04:58:28,2023-09-23 04:58:28,NYPD,Graffiti,Descriptor_11,10119,229 Main St,Queens,40.72357,-74.127164,Resident_4793,917-760-6583,Pending,3
